ID;Data;Categoria;Adempimento;Titolo;Apparato;Supervisore;Controllore;Addetto;Stato;Costi;Tempi
155;01/04/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - FISIODENT SRL - SPOLETO;FISIODENT SRL - SPOLETO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
154;01/04/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - FISIODENT SRL - SPOLETO;FISIODENT SRL - SPOLETO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
153;01/04/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - FIORI DANIELE - VIA DEI BRUNO, ROMA;FIORI DANIELE - VIA DEI BRUNO, ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
152;01/04/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - FIORI DANIELE - VIA DEI BRUNO, ROMA;FIORI DANIELE - VIA DEI BRUNO, ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
151;01/04/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DAVID VEZZI;DAVID VEZZI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
150;01/04/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DAVID VEZZI;DAVID VEZZI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
149;01/04/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DE FEO MARCO;DE FEO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
148;01/04/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DE FEO MARCO;DE FEO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
147;01/06/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - DE FEO MARCO;DE FEO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
146;01/06/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - DE FEO MARCO;DE FEO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
145;01/04/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
144;01/04/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
143;01/10/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
142;01/10/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
139;01/04/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
138;01/04/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
135;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - I-PHYSIO S.R.L.;I-PHYSIO S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
134;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - I-PHYSIO S.R.L.;I-PHYSIO S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
129;01/03/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
128;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
127;01/04/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
126;01/04/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
125;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
124;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
108;01/05/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - RICCI NINO;RICCI NINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
107;01/05/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - RICCI NINO;RICCI NINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
105;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - SAMI SOLUTIONS STP;SAMI SOLUTIONS STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
104;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - SAMI SOLUTIONS STP;SAMI SOLUTIONS STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
103;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - RIMATORI RODOLFO;RIMATORI RODOLFO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
102;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - RIMATORI RODOLFO;RIMATORI RODOLFO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
101;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - TG DENTAL STP S.R.L. - FANFARILLO;TG DENTAL STP S.R.L. - FANFARILLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
100;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - TG DENTAL STP S.R.L. - FANFARILLO;TG DENTAL STP S.R.L. - FANFARILLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
99;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - NARI GIACOMO;NARI GIACOMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
98;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - NARI GIACOMO;NARI GIACOMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
97;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - CELI FELICE;CELI FELICE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
96;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - CELI FELICE;CELI FELICE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
95;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DE MARCHI FABIO;DE MARCHI FABIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
94;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DE MARCHI FABIO;DE MARCHI FABIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
93;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - EFFEMEDICA SRL;EFFEMEDICA SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
92;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - EFFEMEDICA SRL;EFFEMEDICA SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
91;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - AIELLO FRANCESCO - GROSSETO;AIELLO FRANCESCO - GROSSETO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
90;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - AIELLO FRANCESCO - GROSSETO;AIELLO FRANCESCO - GROSSETO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
89;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - AIELLO FRANCESCO - ROMA;AIELLO FRANCESCO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
88;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - AIELLO FRANCESCO - ROMA;AIELLO FRANCESCO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
87;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - RUSSOMANNO PAOLO;RUSSOMANNO PAOLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
86;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - RUSSOMANNO PAOLO;RUSSOMANNO PAOLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
85;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PORENA ANTONELLO;PORENA ANTONELLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
84;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PORENA ANTONELLO;PORENA ANTONELLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
83;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PENNISI CLAUDIO;PENNISI CLAUDIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
82;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - PENNISI CLAUDIO;PENNISI CLAUDIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
81;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - MARCELLI BRUNO;MARCELLI BRUNO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
80;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - MARCELLI BRUNO;MARCELLI BRUNO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
79;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - GALLIO MARCO;GALLIO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
78;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - GALLIO MARCO;GALLIO MARCO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
77;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - E.D.N. DI ESPOSITO DEL NEGRO MAURO & C. S.A.S.;E.D.N. DI ESPOSITO DEL NEGRO MAURO & C. S.A.S.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
76;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - E.D.N. DI ESPOSITO DEL NEGRO MAURO & C. S.A.S.;E.D.N. DI ESPOSITO DEL NEGRO MAURO & C. S.A.S.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
73;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - MASSINI GIANLUCA;MASSINI GROUP SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
72;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - MASSINI GIANLUCA;MASSINI GROUP SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
71;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - COCCHI EUGENIA;COCCHI EUGENIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
70;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - COCCHI EUGENIA;COCCHI EUGENIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
69;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DENTAL JOB 2019 SRLS;DENTAL JOB 2019 SRLS (BOTTONE);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
68;01/05/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DENTAL JOB 2019 SRLS;DENTAL JOB 2019 SRLS (BOTTONE);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
67;01/03/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - SAMI SOLUTIONS STP;SAMI SOLUTIONS STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
66;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - SAMI SOLUTIONS STP;SAMI SOLUTIONS STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
65;01/03/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - TG DENTAL STP S.R.L. - FANFARILLO;TG DENTAL STP S.R.L. - FANFARILLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
64;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - TG DENTAL STP S.R.L. - FANFARILLO;TG DENTAL STP S.R.L. - FANFARILLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
63;01/03/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - DE MARCHI FABIO;DE MARCHI FABIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
62;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - DE MARCHI FABIO;DE MARCHI FABIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
61;01/11/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AIELLO FRANCESCO - GROSSETO;AIELLO FRANCESCO - GROSSETO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ma scaduto;;
60;01/11/2023;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AIELLO FRANCESCO - GROSSETO;AIELLO FRANCESCO - GROSSETO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
59;01/11/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AIELLO FRANCESCO - ROMA;AIELLO FRANCESCO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ma scaduto;;
58;01/11/2023;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AIELLO FRANCESCO - ROMA;AIELLO FRANCESCO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
57;01/05/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - SBRAGA MASSIMO;SBRAGA MASSIMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
56;01/05/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - SBRAGA MASSIMO;SBRAGA MASSIMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
55;01/04/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - PACIFICI EUGENIO;PACIFICI EUGENIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
54;01/04/2023;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - PACIFICI EUGENIO;PACIFICI EUGENIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
53;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - COCCHI EUGENIA;COCCHI EUGENIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
52;01/03/2023;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - COCCHI EUGENIA;COCCHI EUGENIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
51;01/03/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - BOCCIA INES;BOCCIA INES;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
50;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - BOCCIA INES;BOCCIA INES;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
49;01/05/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - TEDESCHI GIULIA;TEDESCHI GIULIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
